X	Y	SchoolName	GradeStart	CountyName	OBJECTID	SchoolNCESCode	Co	AEA	DistrictNCESCode	District	DistrictName	School	SchoolLevel	POBox	MailingStreetAddress	MailingCity	State	ZipCode	PhysicalStreet	PhyscialCity	Administrator	Title	GradeEnd	Phone	Fax	EmailAddress
-90.21649212	41.8446636	Whittier Elementary School	K	Clinton	1101	384	23	9	1907710	1278	Clinton Comm School District	516	4		1310 2nd Ave S	Clinton	Iowa	52732	1310 2nd Ave S	Clinton	Brian Kenney	Principal	5	(563) 243-3230	(563) 243-0461	brkenney@clintonia.org
-90.219491	41.83562394	Bluff Elementary School	PK	Clinton	1102	597	23	9	1907710	1278	Clinton Comm School District	227	4		1421 S Bluff Blvd	Clinton	Iowa	52732	1421 S Bluff Blvd	Clinton	Kristine Cooley	Principal	5	(563) 242-1606	(563) 243-0488	mbloom@clintonia.org
-90.20516202	41.83745075	Clinton High School	9	Clinton	1103	370	23	9	1907710	1278	Clinton Comm School District	109	1		817 8th Ave S	Clinton	Iowa	52732	817 8th Ave S	Clinton	John Ryan Kuch	Principal	12	(563) 243-7540	(563) 243-9612	jrkuch@clintonia.org
-91.36588005	41.27054513	Columbus Community Junior High School	7	Louisa	1104	398	58	9	1907980	1368	Columbus Comm School District	209	2		1004 Colton St	Columbus Junction	Iowa	52738	1004 Colton St	Columbus Junction	Gary  Benda	Principal	8	(319) 728-2233	(319) 728-2205	gary.benda@columbuscsd.org
-91.36720187	41.26887953	Roundy Elementary School	PK	Louisa	1105	397	58	9	1907980	1368	Columbus Comm School District	409	4		1212 Colton St	Columbus Junction	Iowa	52738	1212 Colton St	Columbus Junction	Jennifer Laughlin	Principal	6	(319) 728-6218	(319) 728-2134	jeni.laughlin@columbuscsd.org
-91.36588005	41.27054513	Columbus Community High School	9	Louisa	1106	396	58	9	1907980	1368	Columbus Comm School District	109	1		1004 Colton St	Columbus Junction	Iowa	52738	1004 Colton St	Columbus Junction	Gary Benda	Principal	12	(319) 728-2231	(319) 728-2205	gary.benda@columbuscsd.org
-90.54148284	41.830802	Ekstrand Elementary School	PK	Clinton	1107	288	23	9	1906810	1082	Central DeWitt School District	431	4	PO Box  110	1140 15th St	De Witt	Iowa	52742	1140 15th St	De Witt	Jen Vance	Principal	3	(563) 659-0750	(563) 659-0751	jen.vance@csd.org
-90.52719011	41.82631778	Central Middle School	7	Clinton	1108	287	23	9	1906810	1082	Central DeWitt School District	209	3	PO Box  110	425 E. 11th St.	De Witt	Iowa	52742	425 E. 11th St.	De Witt	Tim Bradley	Principal	8	(563) 659-0735	(563) 659-0766	tim.bradley@central-csd.org
-90.52547401	41.82634659	Central High School	9	Clinton	1109	286	23	9	1906810	1082	Central DeWitt School District	109	1	P.O. Box 110	519 E. 11th St.	De Witt	Iowa	52742	519 E. 11th St.	De Witt	George Pickup	Principal	12	(563) 659-0715	(563) 659-0714	george.pickup@central-csd.org
-90.52765848	41.8255145	Central Intermediate School	4	Clinton	1110	2144	23	9	1906810	1082	Central DeWitt School District	409	4	PO Box 110	1010 4th Ave. E.	DeWitt	Iowa	52742	1010 4th Ave. E.	DeWitt	Tim Bradley	Principal	6	(563) 659-4780	(563) 659-4765	tim.bradley@central-csd.org
-90.6755139	41.69670317	John Glenn Elementary School	PK	Scott	1111	1253	82	9	1920940	4784	North Scott Comm School District	436	4	PO Box 168	308 N. Main St.	Donahue	Iowa	52746	306 N. Main St.	Donahue	Kelly Rohlf	Principal	6	(563) 282-9627	(563) 282-9720	kelly.rohlf@north-scott.k12.ia.us
-90.91370281	41.6034494	Durant High School	9	Cedar	1112	630	16	9	1909600	1926	Durant Comm School District	109	1		408 7th St	Durant	Iowa	52747	408 7th St	Durant	Anthony Neumann	Principal	12	(563) 785-4431	(563) 785-6558	tony.neumann@durant.k12.ia.us
-90.91370281	41.6034494	Durant Middle School	5	Cedar	1113	631	16	9	1909600	1926	Durant Comm School District	418	3		408 7th St	Durant	Iowa	52747	408 7th St	Durant	Rebecca Stineman	Principal	8	(563) 785-4433	(563) 785-6558	rebecca.stineman@durant.k12.ia.us
-90.91370281	41.6034494	Durant Elementary School	PK	Cedar	1114	629	16	9	1909600	1926	Durant Comm School District	409	4		408 7th St	Durant	Iowa	52747	408 7th St	Durant	Rebecca Stineman	Principal	4	(563) 785-4433	(563) 785-6558	rebecca.stineman@durant.k12.ia.us
-90.5431449	41.68943089	Neil Armstrong Elementary School	PK	Scott	1115	1254	82	9	1920940	4784	North Scott Comm School District	445	4		212 S Parkview Dr	Eldridge	Iowa	52748	212 S Parkview Dr	Eldridge	Curtis Rheingans	Principal	6	(563) 285-8223	(563) 285-6169	curt.rheingans@north-scott.k12.ia.us
-90.58825234	41.65034081	North Scott Junior High School	7	Scott	1116	1255	82	9	1920940	4784	North Scott Comm School District	209	2		502 S 5th St	Eldridge	Iowa	52748	502 S 5th St	Eldridge	John Hawley	Principal	8	(563) 285-3416	(563) 285-6045	john.hawley@north-scott.k12.ia.us
-90.58811869	41.65446252	Edward White Elementary School	K	Scott	1117	1252	82	9	1920940	4784	North Scott Comm School District	409	4		121 S 5th St	Eldridge	Iowa	52748	121 S 5th St	Eldridge	John Langenhan	Principal	6	(563) 285-4544	(563) 285-6173	john.langenhan@north-scott.k12.ia.us
-90.58261961	41.65260835	North Scott Senior High School	9	Scott	1118	1256	82	9	1920940	4784	North Scott Comm School District	109	1		200 S 1st St	Eldridge	Iowa	52748	200 S 1st St	Eldridge	Shane Knoche	Principal	12	(563) 285-9631	(563) 285-9308	shane.knoche@north-scott.k12.ia.us
-90.37336641	41.95989736	Northeast Elementary School	PK	Clinton	1119	1265	23	9	1921090	4773	Northeast Comm School District	427	4	Box 66	1450 370th Ave	Goose Lake	Iowa	52750	1450 370th Ave	Goose Lake	Diane Schumacher	Principal	5	(563) 577-2249	(563) 577-2450	diane.schumacher@northeast.k12.ia.us
-90.36726162	41.96262868	Northeast Middle-High School	6	Clinton	1120	1266	23	9	1921090	4773	Northeast Comm School District	172	1	Box 70	3690 Hwy.136	Goose Lake	Iowa	52750	3690 Hwy.136	Goose Lake	Alicia Christiansen	Principal	12	(563) 577-2249	(563) 577-2248	alicia.christiansen@northeast.k12.ia.us
-90.3718319	41.61204669	Cody Elementary School	K	Scott	1121	1363	82	9	1923110	5250	Pleasant Valley Comm School District	405	4		2100 Territorial Rd	LeClaire	Iowa	52753	2100 Territorial Road	LeClaire	Tim Bradley	Principal	6	(563) 332-0210	(563) 332-0213	bradleytim@pleasval.k12.ia.us
-90.38337282	41.59765928	Pleasant Valley Junior  High School	7	Scott	1122	1361	82	9	1923110	5250	Pleasant Valley Comm School District	209	2		3501 Wisconsin St	LeClaire	Iowa	52753	3501 Wisconsin Street	LeClaire	Trampus Budde	Principal	8	(563) 332-0200	(563) 332-0205	buddetrampus@pleasval.k12.ia.us
-90.35818614	41.59993891	Bridgeview Elementary School	PK	Scott	1123	1362	82	9	1923110	5250	Pleasant Valley Comm School District	403	4		316 S 12th St	LeClaire	Iowa	52753	316 S.Twelfth Street	LeClaire	Tony Hiatt	Principal	6	(563) 332-0215	(563) 332-0218	hiatttony@pleasval.k12.ia.us
-91.07476239	41.44444675	Mulberry Elementary School	PK	Muscatine	1124	1192	70	9	1920130	4581	Muscatine Comm School District	461	4		3211 Mulberry Ave	Muscatine	Iowa	52761	3211 Mulberry Ave	Muscatine	Ann Goodman	Principal	5	(563) 263-8143	(563) 263-8487	amgoodma@muscatine.k12.ia.us
-91.0573529	41.42421843	Washington Elementary School	PK	Muscatine	1125	1194	70	9	1920130	4581	Muscatine Comm School District	463	4		610 Maiden Lane	Muscatine	Iowa	52761	610 Maiden Lane	Muscatine	Brian Walthart	Principal	5	(563) 263-9135	(563) 263-9927	bewaltha@muscatine.k12.ia.us
-91.07131035	41.42889297	McKinley Elementary School	PK	Muscatine	1126	1190	70	9	1920130	4581	Muscatine Comm School District	454	4		621 Kindler Ave	Muscatine	Iowa	52761	621 Kindler Ave	Muscatine	Vacant	Principal	5	(563) 263-9049	(563) 264-1271	
-91.05402607	41.439913	Grant Elementary School	PK	Muscatine	1127	1186	70	9	1920130	4581	Muscatine Comm School District	418	4		705 Barry Ave	Muscatine	Iowa	52761	705 Barry Ave	Muscatine	Becky Wichers	Principal	5	(563) 263-7005	(563) 263-1030	bjwicher@muscatine.k12.ia.us
-91.04792612	41.42992192	Jefferson Elementary School	PK	Muscatine	1128	1187	70	9	1920130	4581	Muscatine Comm School District	427	4		1000 Mulberry Ave	Muscatine	Iowa	52761	1000 Mulberry Ave	Muscatine	Corry  Spies	Principal	5	(563) 263-8800	(563) 264-0757	cmspies@muscatine.k12.ia.us
-91.02881847	41.44265392	Colorado Elementary School	PK	Muscatine	1129	1183	70	9	1920130	4581	Muscatine Comm School District	402	4		149 Colorado St	Muscatine	Iowa	52761	149 Colorado St	Muscatine	Ryan Castle	Principal	5	(563) 263-4998	(563) 263-0273	ryan.castle@muscatineschools.org
-91.07146098	41.42868139	West Middle School	6	Muscatine	1130	1195	70	9	1920130	4581	Muscatine Comm School District	218	3		600 Kindler Ave	Muscatine	Iowa	52761	600 Kindler Ave	Muscatine	Perry Rodocker	Principal	8	(563) 263-0411	(563) 263-6645	perry.rodocker@mcsdonline.org
-91.04914025	41.42820847	Central Middle School	6	Muscatine	1131	1182	70	9	1920130	4581	Muscatine Comm School District	209	3		901 Cedar	Muscatine	Iowa	52761	901 Cedar	Muscatine	Terry Hogenson	Principal	8	(563) 263-7784	(563) 263-0145	tdhogens@muscatine.k12.ia.us
-91.03461425	41.44493227	Madison Elementary School	K	Muscatine	1132	1189	70	9	1920130	4581	Muscatine Comm School District	445	4		1820 1st Ave	Muscatine	Iowa	52761	1820 1st Ave	Muscatine	Debi Welk	Principal	5	(563) 263-6062	(563) 263-0212	dmwelk@muscatine.k12.ia.us
-91.07487094	41.43598038	Muscatine High School	9	Muscatine	1133	1193	70	9	1920130	4581	Muscatine Comm School District	109	1		2705 Cedar	Muscatine	Iowa	52761	2705 Cedar	Muscatine	Michael McGrory	Principal	12	(563) 263-6141	(563) 264-1794	mike.mcgrory@muscatineschools.org
-91.06351214	41.41391337	Franklin Elementary School	PK	Muscatine	1134	1184	70	9	1920130	4581	Muscatine Comm School District	405	4		210 Taylor St	Muscatine	Iowa	52761	210 Taylor St	Muscatine	Jason Wester	Principal	5	(563) 263-5040	(563) 262-3923	jdwest@muscatine.k12.ia.us
-90.34513496	41.67724233	Virgil Grissom Elementary School	PK	Scott	1135	1257	82	9	1920940	4784	North Scott Comm School District	418	4		500 Lost Grove Rd	Princeton	Iowa	52768	500 Lost Grove Rd	Princeton	Liz Mashek	Principal	6	(563) 285-3503	(563) 289-9016	liz.mashek@north-scott.k12.ia.us
-91.13689665	41.77109277	Tipton Elementary School	PK	Cedar	1136	1621	16	10	1927870	6408	Tipton Comm School District	409	4		400 E 6th St	Tipton	Iowa	52772	601 Lemon	Tipton	Lori Foley	Principal	4	(563) 886-6131	(563) 886-2555	lori.foley@tipton.k12.ia.us
-91.11879642	41.77193513	Tipton Middle School	5	Cedar	1137	290	16	10	1927870	6408	Tipton Comm School District	209	3		400 East 6th	Tipton	Iowa	52772	725 West 7th St.	Tipton	Sue O'Donnell	Principal	8	(563) 886-6025	(563) 886-2555	sue.odonnell@tipton.k12.ia.us
-91.12420111	41.77096751	Tipton High School	9	Cedar	1138	1622	16	10	1927870	6408	Tipton Comm School District	109	1		400 E 6th St	Tipton	Iowa	52772	400 E 6th St	Tipton	Chris Habben	Principal	12	(563) 886-6027	(563) 886-2341	chris.habben@tipton.k12.ia.us
-90.76874703	41.58753963	Walcott Elementary School	K	Scott	1139	484	82	9	1908580	1611	Davenport Comm School District	576	4		545 E James St	Walcott	Iowa	52773	545 E James St	Walcott	Mike Lawler	Principal	5	(563) 284-6253	(563) 284-5081	lawlerm@davenportschools.org
-90.76874703	41.58753963	Walcott Intermediate	6	Scott	1140	485	82	9	1908580	1611	Davenport Comm School District	223	3		545 E James St	Walcott	Iowa	52773	545 E James St	Walcott	Mike Lawler	Principal	8	(563) 284-6253	(563) 284-5081	lawlerm@davenportschools.org
-91.25899024	41.57516051	West Liberty Elementary School	1	Muscatine	1141	2109	70	9	1930990	6975	West Liberty Comm School District	409	4		806 N Miller St.	West Liberty	Iowa	52776	806 N Miller St.	West Liberty	Nancy Gardner	Principal	5	(319) 627-4243	(319) 627-2099	ngardner@wl.k12.ia.us
-91.26760526	41.57891426	West Liberty High School	9	Muscatine	1142	1805	70	9	1930990	6975	West Liberty Comm School District	109	1		310 West Maxson Ave.	West Liberty	Iowa	52776	310 West Maxson Ave.	West Liberty	James Hamilton	Principal	12	(319) 627-2115	(319) 627-2046	JHamilton@wl.k12.ia.us
-91.26181826	41.57423094	West Liberty Middle School	6	Muscatine	1143	1804	70	9	1930990	6975	West Liberty Comm School District	209	3		203 E. 7th St	West Liberty	Iowa	52776	203 E. 7th St	West Liberty	Vicki Vernon	Principal	8	(319) 627-2118	(319) 627-2092	Vvernon@wl.k12.ia.us
-91.26348892	41.57426216	Early Childhood Center	PK	Muscatine	1144	1408	70	9	1930990	6975	West Liberty Comm School District	427	19		111 W. 7th St	West Liberty	Iowa	52776	111 W. 7th St	West Liberty	Missy Johnson	Other Administrator	K	(319) 627-5089	(319) 627-2039	mjohnson@wl.k12.ia.us
-90.83869907	41.83673216	Calamus-Wheatland Sec Attendance Center	7	Clinton	1145	2042	23	9	1906000	918	Calamus-Wheatland Comm School District	109	1	PO Box  279	110 E Park Rd	Wheatland	Iowa	52777	110 E Park Rd	Wheatland	Christine Meyer	Principal	12	(563) 374-1292	(563) 374-1080	cmeyer@cal-wheat.net
-91.01122548	41.59622078	Wilton Jr-Sr High School	7	Muscatine	1146	1850	70	9	1931800	7038	Wilton Comm School District	109	1		1002 Cypress St	Wilton	Iowa	52778	1002 Cypress St	Wilton	Ken Crawford	Principal	12	(563) 732-2629	(563) 732-4121	kcrawford@wiltoncsd.org
-91.01543182	41.59090736	Wilton Elementary School	PK	Muscatine	1147	1849	70	9	1931800	7038	Wilton Comm School District	409	4		1002 Cypress St	Wilton	Iowa	52778	201 E 6th St	Wilton	Jamie Meyer	Principal	6	(563) 732-2880	(563) 732-4181	jmeyer@wiltoncsd.org
-90.62272034	41.51316615	Hayes Elementary School	PK	Scott	1148	470	82	9	1908580	1611	Davenport Comm School District	463	4		622 S Concord St	Davenport	Iowa	52802	622 S Concord St	Davenport	Sara Gott	Principal	5	(563) 322-2601	(563) 324-4518	gottsa@davenportschools.org
-90.62272034	41.51316615	Children's Village Hayes	PK	Scott	1149	1416	82	9	1908580	1611	Davenport Comm School District	962	19		622 S. Concord St	Davenport	Iowa	52802	622 S. Concord St	Davenport	Tammy Conrad	Principal	PK	(563) 322-2601		conradt@davenportschools.org
-90.60575545	41.52344981	Monroe Elementary School	K	Scott	1150	480	82	9	1908580	1611	Davenport Comm School District	535	4		1926 W 4th St	Davenport	Iowa	52802	1926 W 4th St	Davenport	Ben Driscooll	Principal	5	(563) 322-3559	(563) 322-7477	driscollb@davenportschools.org
-90.60593854	41.52455653	Frank L Smart Intermediate	6	Scott	1151	464	82	9	1908580	1611	Davenport Comm School District	209	3		1934 W 5th St	Davenport	Iowa	52802	1934 W 5th St	Davenport	Todd Hawley	Principal	8	(563) 323-1837	(563) 323-3093	hawleyt@davenport.k12.ia.us
-90.57559386	41.53088354	Central High School	9	Scott	1152	461	82	9	1908580	1611	Davenport Comm School District	109	1		1120 Main St	Davenport	Iowa	52803	1120 Main St	Davenport	Scott McKissick	Principal	12	(563) 323-9900	(563) 324-9129	mckissicks@davenportschools.org
-90.56214581	41.5492441	Garfield Elementary School	K	Scott	1153	465	82	9	1908580	1611	Davenport Comm School District	427	4		902 E 29th St	Davenport	Iowa	52803	902 E 29th St	Davenport	Michael  Orfitelli	Principal	5	(563) 322-1922	(563) 322-7220	orfitellim@davenportschools.org
-90.57560774	41.53681832	JB Young Elementary	PK	Scott	1154	476	82	9	1908580	1611	Davenport Comm School District	499	4		1702 Main Street	Davenport	Iowa	52803	1702 Main Street	Davenport	Marianne Corbin	Principal	5	(563) 326-4432	(563) 326-1165	corbinm@davenportschools.org
-90.57375063	41.53830806	Madison Elementary School	K	Scott	1155	477	82	9	1908580	1611	Davenport Comm School District	508	4		116 E Locust St	Davenport	Iowa	52803	116 E Locust St	Davenport	Steve Mielenhausen	Principal	5	(563) 326-5391	(563) 326-0783	mielenhausens@davenportschools.org
-90.57560774	41.53681832	JB Young Intermediate	6	Scott	1156	472	82	9	1908580	1611	Davenport Comm School District	236	3		1702 Main Street	Davenport	Iowa	52803	1702 Main Street	Davenport	Marianne Corbin	Principal	8	(563) 326-4432	(563) 326-1165	corbinm@davenportschools.org
-90.53599761	41.53665563	McKinley Elementary School	K	Scott	1157	479	82	9	1908580	1611	Davenport Comm School District	526	4		1716 Kenwood Ave	Davenport	Iowa	52803	1716 Kenwood Ave	Davenport	Aaron Vincent	Principal	5	(563) 324-0403	(563) 324-0038	vincenta@mail.davenport.k12.ia.us
-90.55492115	41.53837695	Sudlow Intermediate	6	Scott	1158	482	82	9	1908580	1611	Davenport Comm School District	218	3		1414 E Locust St	Davenport	Iowa	52803	1414 E Locust St	Davenport	Bruce Potts	Principal	8	(563) 326-3502	(563) 326-2248	pottsb@davenportschools.org
-90.55289051	41.53838049	Washington Elementary School	K	Scott	1159	486	82	9	1908580	1611	Davenport Comm School District	580	4		1608 E Locust St	Davenport	Iowa	52803	1608 E Locust St	Davenport	Diana Allen	Principal	5	(563) 322-0905	(563) 322-2114	allend@davenportschools.org
-90.54170822	41.54857377	Eisenhower Elementary School	PK	Scott	1160	462	82	9	1908580	1611	Davenport Comm School District	417	4		2827 Jersey Ridge Rd	Davenport	Iowa	52803	2827 Jersey Ridge Rd	Davenport	Dave Martin	Principal	5	(563) 355-2604	(563) 355-9770	martind@davenportschools.org
-90.62759428	41.53806695	West High School	9	Scott	1161	487	82	9	1908580	1611	Davenport Comm School District	118	1		3505 W Locust	Davenport	Iowa	52804	3505 W Locust	Davenport	Virginia Weipert	Principal	12	(563) 386-5500	(563) 386-5508	weipertv@davenportschools.org
-90.64928628	41.53234981	Jackson Elementary School	PK	Scott	1162	473	82	9	1908580	1611	Davenport Comm School District	475	4		1307 Wisconsin	Davenport	Iowa	52804	1307 Wisconsin	Davenport	Teresa Bechen	Principal	5	(563) 322-1787	(563) 322-2804	bechent@mail.davenport.k12.ia.us
-90.60072088	41.55135757	Adams Elementary School	K	Scott	1163	456	82	9	1908580	1611	Davenport Comm School District	409	4		3029 N Division	Davenport	Iowa	52804	3029 N Division	Davenport	Sheri Sanders	Principal	5	(563) 391-6563	(563) 468-4193	sanderss@davenportschools.org
-90.60086517	41.55145365	Williams Intermediate	6	Scott	1164	488	82	9	1908580	1611	Davenport Comm School District	227	3		3040 N Division	Davenport	Iowa	52804	3040 N Division	Davenport	Garet Egel	Principal	8	(563) 391-6550	(563) 391-0149	egelga@davenportschools.org
-90.60269684	41.53157125	Children's Village West	PK	Scott	1165	1204	82	9	1908580	1611	Davenport Comm School District	961	19		1757 West 12th Street	Davenport	Iowa	52804	1757 West 12th Street	Davenport	Tammy Conrad	Principal	PK	(563) 823-2086	(563) 823-2088	conradt@davenportschools.org
-90.62273188	41.53971641	Wilson Elementary School	PK	Scott	1166	489	82	9	1908580	1611	Davenport Comm School District	589	4		2002 N Clark St	Davenport	Iowa	52804	2002 N Clark St	Davenport	Tonya Wilkins	Principal	5	(563) 391-0903	(563) 391-5120	wilkinst@davenportschools.org
-90.5914453	41.53016102	Jefferson Elementary School	PK	Scott	1167	474	82	9	1908580	1611	Davenport Comm School District	481	4		1027 Marquette St	Davenport	Iowa	52804	1027 Marquette St	Davenport	Kamie Montoya	Principal	5	(563) 322-3557	(563) 322-7562	montoyak@davenportschools.org
-90.59083629	41.5592577	Mid City High	9	Scott	1168	2009	82	9	1908580	1611	Davenport Comm School District	127	9		3801 Marquette Street	Davenport	Iowa	52806	3801 Marquette Street	Davenport	Jake Klipsch	Principal	12	(563) 336-7000	(563) 391-0357	klipschj@davenportschools.org
-90.58750317	41.5746227	Harrison Elementary School	K	Scott	1169	469	82	9	1908580	1611	Davenport Comm School District	454	4		1032 W 53rd St	Davenport	Iowa	52806	1032 W 53rd St	Davenport	Lisa  Baxter	Principal	5	(563) 391-3113	(563) 468-4201	baxterl@davenportschools.org
-90.62942615	41.56663305	Buchanan Elementary School	K	Scott	1170	458	82	9	1908580	1611	Davenport Comm School District	414	4		4515 N. Fairmount	Davenport	Iowa	52806	4515 N. Fairmount	Davenport	Rachel Ivory	Principal	5	(563) 391-1463	(563) 388-9064	ivoryr@davenportschools.org
-90.61019226	41.57737195	Harry S Truman School	PK	Scott	1171	1881	82	9	1908580	1611	Davenport Comm School District	573	4		5506 N Pine	Davenport	Iowa	52806	5506 N Pine	Davenport	Mary McMeekin	Principal	5	(563) 386-6450		mcmeekinm@davenportschools.org
-90.57957089	41.57463089	North High School	9	Scott	1172	1977	82	9	1908580	1611	Davenport Comm School District	116	1		626 W 53rd St	Davenport	Iowa	52806	626 W 53rd St	Davenport	Jay Chelf	Principal	12	(563) 388-9880	(563) 388-9456	chelfj@davenportschools.org
-90.60022197	41.57928177	Wood Intermediate	6	Scott	1173	490	82	9	1908580	1611	Davenport Comm School District	205	3		5701 N Division	Davenport	Iowa	52806	5701 N Division	Davenport	Sheri Simpson-Schultz	Principal	8	(563) 391-6350	(563) 391-4416	simpsonschultzs@davenportschools.org
-93.4646424	41.63695901	Clay Elementary	PK	Polk	1174	1168	77	11	1926820	6101	Southeast Polk Comm School District	454	4		3200 First Avenue S.	Altoona	Iowa	50009	3200 First Avenue S.	Altoona	Lea Morris	Principal	5	(515) 967-4198	(515) 967-2018	Lea.Morris@southeastpolk.org
-93.67733154	42.03454568	Sawyer Elementary School	K	Story	1175	49	85	11	1903540	225	Ames Comm School District	481	4		4316 Ontario St	Ames	Iowa	50010	4316 Ontario St	Ames	Sue Lawler	Principal	5	(515) 239-3790	(515) 239-3815	sue.lawler@ames.k12.ia.us
-93.66763121	42.0264075	Edwards Elementary School	K	Story	1176	52	85	11	1903540	225	Ames Comm School District	427	4		820 Miller Ave	Ames	Iowa	50014	820 Miller Ave	Ames	David Peterson	Principal	5	(515) 239-3760	(515) 239-3814	david.peterson@ames.k12.ia.us
-93.60338596	41.73376266	Terrace Elementary School	PK	Polk	1177	78	77	11	1903690	261	Ankeny Comm School District	436	4		310 NW School St	Ankeny	Iowa	50021-0189	310 NW School St	Ankeny	Matthew Dunsbergen	Principal	5	(515) 965-9670	(515) 965-9672	matt.dunsbergen@ankenyschools.org
-93.61002264	41.75301259	Ashland Ridge Elementary	PK	Polk	1178	2094	77	11	1903690	261	Ankeny Comm School District	418	4		2600 NW Ash Drive	Ankeny	Iowa	50023	2600 NW Ash Drive	Ankeny	Mark Moss	Principal	5	(515) 965-9594	(515) 965-9593	mark.moss@ankenyschools.org
-93.62261542	41.70731938	Ankeny Centennial High School	10	Polk	1179	2187	77	11	1903690	261	Ankeny Comm School District	118	1		2220 NW State St	Ankeny	Iowa	50023	2220 NW State St	Ankeny	Jen Lindaman	Principal	12	(515) 965-9610	(515) 964-5070	jen.lindaman@ankenyschools.org
-93.62892353	41.71282329	Prairie Trail Elementary	PK	Polk	1180	2183	77	11	1903690	261	Ankeny Comm School District	412	4		1850 SW College Ave	Ankeny	Iowa	50023	1850 SW College Ave	Ankeny	Pam Dodge	Principal	5	(515) 965-9605	(515) 289-2825	pam.dodge@ankenyschools.org
-93.46462906	41.69767363	Anderson Elementary School	PK	Polk	1181	153	77	11	1905070	720	Bondurant-Farrar Comm School District	409	4		400 Garfield St. SW	Bondurant	Iowa	50035	400 Garfield St. SW	Bondurant	Mel Hewitt	Principal	5	(515) 967-7494	(515) 957-9099	mel_hewitt@bondurant.k12.ia.us
-94.47824337	42.15520311	Paton-Churdan Elementary	PK	Greene	1182	1338	37	5	1922380	5139	Paton-Churdan Comm School District	418	4	PO Box 157	606 Adrian St.	Churdan	Iowa	50050-0157	606 Adrian St.	Churdan	Annie Smith	Principal	5	(515) 389-3111	(515) 389-3113	asmith@paton-churdan.k12.ia.us
-94.47824337	42.15520311	Paton-Churdan Jr-Sr High School	6	Greene	1183	1339	37	5	1922380	5139	Paton-Churdan Comm School District	172	1	Box 157	606 Adrian St	Churdan	Iowa	50050-0157	606 Adrian St	Churdan	Annie Smith	Principal	12	(515) 389-3111	(515) 389-3113	asmith@paton-churdan.k12.ia.us
-93.63709316	42.10672174	Gilbert Middle School	6	Story	1184	1471	85	11	1912510	2466	Gilbert Comm School District	209	3		201 E. Mathews	Gilbert	Iowa	50105	201 E. Mathews	Gilbert	Chris Billings	Principal	8	(515) 232-0540	(515) 232-0541	billingsc@gilbert.k12.ia.us
-93.6034631	41.89855316	Ballard High School	9	Story	1185	105	85	11	1904200	472	Ballard Comm School District	109	1	PO Box  307	701 Ballard Drive	Huxley	Iowa	50124-0307	701 Ballard Drive	Huxley	John A. Ronca	Principal	12	(515) 597-2971	(515) 597-2964	jronca@ballard.k12.ia.us
-92.92190283	41.88139291	East Marshall Elementary School	PK	Marshall	1186	132	64	7	1900040	1968	East Marshall Comm School District	427	4	PO Box  10	201 E Weissenberger	Laurel	Iowa	50141	201 E Weissenberger	Laurel	Cathy  DeBondt	Principal	3	(641) 476-3342	(641) 476-3904	cdebondt@e-marshall.k12.ia.us
-94.19376787	41.59255059	West Central Valley Middle School	6	Dallas	1187	664	25	11	1927500	6264	West Central Valley Comm School District	172	3	P.O. Box B	1375 High St.	Redfield	Iowa	50233	1375 High St.	Redfield	Anthony Lohse	Principal	8	(515) 833-2331	(515) 833-2629	alohse@wcv.k12.ia.us
-94.31523209	41.50603171	Stuart Elementary School	PK	Guthrie	1188	1605	39	11	1927500	6264	West Central Valley Comm School District	405	4		320 N.E. 3rd St	Stuart	Iowa	50250	320 N.E. 3rd St	Stuart	Sharon Sloss	Principal	5	(515) 523-1018	(515) 523-1174	ssloss@wcv.k12.ia.us
-93.84269226	41.20993808	Interstate 35 Secondary School	6	Madison	1189	2196	61	11	1914670	3119	Interstate 35 Comm School District	118	1	PO Box 79	405 E North St	Truro	Iowa	50257-0079	405 E North St	Truro	Steve Kaster	Principal	12	(641) 465-4818	(641) 765-4820	skaster@i-35.k12.ia.us
-93.84247511	41.20994931	Interstate 35 Elementary School	PK	Madison	1190	880	61	11	1914670	3119	Interstate 35 Comm School District	418	4	PO Box 200	445 E North St	Truro	Iowa	50257-0170	445 East North Street	Truro	Casey Christensen	Principal	5	(641) 765-4901	(641) 765-4905	cchristensen@i-35.k12.ia.us
-93.8855333	41.60704265	Waukee Elementary School	K	Dallas	1191	1742	25	11	1930510	6822	Waukee Comm School District	409	4		850 6th St	Waukee	Iowa	50263	850 6th St	Waukee	Nicole Tjaden	Principal	5	(515) 987-5193	(515) 987-5194	ntjaden@waukeeschools.org
-93.84201559	41.54807308	Woodland Hills	PK	Dallas	1192	2190	25	11	1930510	6822	Waukee Comm School District	442	4	1120 South 95th Street		West Des Moines	Iowa	50266	1120 South 95th Street	West Des Moines	Scott Shumaker	Principal	5	(515) 987-5196	(515) 987-7560	sshumaker@waukeeschools.org
-93.61874816	41.51202165	Studebaker Elementary School	K	Polk	1193	578	77	11	1908970	1737	Des Moines Independent Comm School District	863	4		300 E County Line Rd	Des Moines	Iowa	50315	300 E County Line Rd	Des Moines	Brian Crook	Principal	5	(515) 242-8436	(515) 287-1740	brian.crook@dmschools.org
